transaction_id,customer_id,timestamp,amount,merchant_cat,new_device,lat,lon,home_lat,home_lon,dist_from_home_km,hour,is_fraud
13747,32,2025-06-13T00:48:14,75.03,5999,0,48.121705,-87.542667,48.220234,-87.564878,11.079,0,0
6474,1716,2025-06-13T00:50:43,116.98,5411,0,43.485272,-113.434511,43.484635,-113.425121,0.761,0,0
18800,988,2025-06-13T00:55:23,91.77,5732,0,26.207928,-81.498287,26.202561,-81.470387,2.847,0,0
2751,742,2025-06-13T01:03:41,23.72,5732,0,27.684054,-91.893745,27.689689,-91.910943,1.806,1,0
10455,869,2025-06-13T01:08:41,1.5,5311,0,27.328936,-116.287597,27.396699,-116.302104,7.67,1,0
3566,509,2025-06-13T01:09:30,34.09,6011,0,36.808906,-119.474824,36.8594,-119.468183,5.646,1,0
13448,191,2025-06-13T01:10:19,63.03,5812,0,48.927554,-77.988964,47.483516,-69.927151,618.301,1,0
16513,2198,2025-06-13T01:14:01,54.93,5411,0,37.268772,-96.706649,37.293831,-96.725874,3.265,1,0
4864,2191,2025-06-13T01:16:07,93.45,5411,0,27.764557,-97.137736,27.764465,-97.117443,1.997,1,0
12726,1872,2025-06-13T01:20:38,48.21,5814,0,35.551372,-117.226426,35.555417,-117.22683,0.451,1,0
14140,2226,2025-06-13T01:21:14,99.07,5814,0,37.50327,-104.563224,31.079382,-104.813399,714.672,1,0
18445,133,2025-06-13T01:22:47,68.22,5732,0,38.964228,-73.410168,38.945467,-73.397584,2.353,1,0
15245,2390,2025-06-13T01:23:08,137.41,4899,0,26.760181,-66.989698,26.724692,-67.016253,4.746,1,0
15685,1959,2025-06-13T01:26:31,36.93,5311,0,46.115254,-129.82856,45.394941,-121.43834,655.539,1,0
951,397,2025-06-13T01:37:06,46.48,5732,0,46.182595,-67.335895,44.809588,-68.453449,175.768,1,0
611,57,2025-06-13T01:41:25,98.15,5999,0,36.023719,-122.525798,36.013979,-122.572708,4.356,1,0
6481,499,2025-06-13T01:43:24,31.93,5812,0,33.656446,-68.181578,33.655776,-68.183135,0.162,1,0
19935,2266,2025-06-13T01:44:25,108.31,5411,0,27.96711,-108.463949,28.037531,-108.46815,7.841,1,0
8758,1349,2025-06-13T01:46:33,852.55,5411,0,35.047671,-110.545603,35.022863,-110.532748,2.997,1,0
8081,872,2025-06-13T01:48:38,56.24,5812,0,25.553371,-121.929301,25.555362,-121.930576,0.256,1,0
14255,2174,2025-06-13T01:49:28,15.92,5999,0,28.65112,-107.987124,28.643242,-107.96898,1.975,1,0
5176,1076,2025-06-13T01:54:17,176.17,5812,0,32.705548,-101.890775,32.733176,-101.940024,5.538,1,0
10998,743,2025-06-13T01:54:32,12.27,5812,0,44.606103,-75.081025,45.70635,-71.607886,298.519,1,0
902,764,2025-06-13T01:58:15,84.66,6011,0,28.334048,-96.81834,28.316929,-96.806277,2.24,1,0
11957,876,2025-06-13T01:59:41,118.18,4111,0,46.296742,-99.809521,46.301706,-99.812824,0.608,1,0
18191,209,2025-06-13T02:05:58,28.88,5732,0,27.930808,-114.286012,27.92398,-114.287684,0.777,2,0
7823,730,2025-06-13T02:06:21,92.43,4111,0,37.391339,-96.441371,37.386107,-96.439836,0.597,2,0
19828,1326,2025-06-13T02:08:26,3.78,5411,0,46.175523,-93.114557,46.090327,-92.935972,16.707,2,0
4706,861,2025-06-13T02:10:26,68.97,5411,0,42.792297,-105.898525,42.801194,-105.870344,2.503,2,0
891,1390,2025-06-13T02:10:55,1226.03,5311,0,28.15753,-109.218642,26.082754,-109.477972,232.128,2,0
8958,1357,2025-06-13T02:17:54,229.3,6011,0,37.524238,-78.24992,37.490979,-78.155364,9.124,2,0
2085,1884,2025-06-13T02:19:30,19.86,4821,0,42.961981,-97.106826,42.98018,-97.118642,2.24,2,0
4145,346,2025-06-13T02:20:10,106.19,5732,0,44.043519,-90.476917,44.082756,-90.49415,4.575,2,0
7724,484,2025-06-13T02:21:56,6.34,5311,0,32.625723,-89.36014,32.608982,-89.443715,8.046,2,0
9275,769,2025-06-13T02:23:39,53.6,4899,0,19.271869,-65.835794,27.655107,-69.762095,1014.336,2,0
19325,971,2025-06-13T02:26:31,61.14,4899,0,31.064421,-98.90495,31.076431,-98.964906,5.864,2,0
2116,1943,2025-06-13T02:37:54,97.03,5411,0,34.934009,-73.959087,34.934328,-73.958915,0.039,2,0
1093,1019,2025-06-13T02:41:48,47.19,4111,0,25.839193,-93.064686,25.96609,-93.028969,14.555,2,0
18990,1374,2025-06-13T02:45:27,122.48,5999,0,44.458632,-117.180221,44.41527,-117.166889,4.936,2,0
310,2098,2025-06-13T02:51:50,9.74,6011,0,36.827399,-113.567468,36.870405,-113.636519,7.786,2,0
16314,329,2025-06-13T02:52:05,114.07,4111,0,40.204674,-77.643882,40.190023,-77.686569,3.975,2,0
18794,1177,2025-06-13T02:57:58,70.12,5999,0,36.231757,-105.625464,36.152311,-105.644057,8.99,2,0
11340,699,2025-06-13T02:59:03,77.17,5311,1,40.68267,-115.20028,40.682541,-115.204688,0.372,2,0
11286,714,2025-06-13T03:00:53,68.28,4899,0,46.662396,-90.358088,46.661295,-90.357843,0.124,3,0
9799,778,2025-06-13T03:06:19,75.43,6011,0,29.006598,-93.584929,28.905844,-93.598561,11.282,3,0
7325,2262,2025-06-13T03:11:17,22.26,5311,0,48.66703,-95.268538,48.681086,-95.285889,2.016,3,0
1973,1159,2025-06-13T03:14:52,5.5,6011,1,35.505114,-73.981476,35.4716,-73.870389,10.726,3,0
16688,1586,2025-06-13T03:18:10,106.9,5812,0,47.497542,-71.301583,47.531329,-71.376258,6.75,3,0
12149,885,2025-06-13T03:20:42,23.37,5814,1,29.748491,-112.463359,29.721812,-112.447366,3.344,3,0
13726,1319,2025-06-13T03:27:03,84.33,4899,0,42.884342,-84.830552,42.843039,-84.907664,7.784,3,0
9152,301,2025-06-13T03:35:43,344.69,5999,0,43.754767,-67.199769,43.695913,-67.100977,10.288,3,0
11908,220,2025-06-13T03:35:50,0.5,6011,0,34.551186,-92.281094,34.541877,-92.280293,1.038,3,0
16441,1928,2025-06-13T03:43:05,2.75,4821,0,36.572978,-115.666992,42.073824,-116.12803,612.948,3,0
15064,2467,2025-06-13T03:48:56,47.41,5812,0,44.887212,-102.814413,44.85858,-102.884373,6.366,3,0
15132,2066,2025-06-13T03:50:19,52.24,5411,0,47.235247,-86.332502,47.322532,-86.34673,9.765,3,0
332,2005,2025-06-13T03:53:34,115.64,5732,1,27.72237,-116.567118,27.781573,-116.55322,6.724,3,0
7717,1127,2025-06-13T03:58:35,47.4,5812,0,37.021418,-73.489423,37.018388,-73.545716,5.009,3,0
14063,2015,2025-06-13T03:59:37,80.85,5411,0,34.944689,-117.488045,34.944491,-117.487009,0.097,3,0
5408,1438,2025-06-13T04:07:23,21.82,5999,0,37.336212,-87.023405,37.378136,-87.001209,5.058,4,0
10678,1147,2025-06-13T04:11:50,57.94,6011,0,42.999727,-104.108522,42.971699,-104.047536,5.858,4,0
739,193,2025-06-13T04:15:57,113.97,5812,0,27.973248,-74.079689,27.94619,-74.082906,3.025,4,0
12948,893,2025-06-13T04:21:04,18.44,5732,0,30.857019,-68.474103,30.846322,-68.475752,1.2,4,0
10602,1517,2025-06-13T04:25:00,32.35,6011,0,27.657277,-109.715436,27.657382,-109.715294,0.018,4,0
11044,1374,2025-06-13T04:26:19,70.99,5411,0,48.490796,-110.944774,44.41527,-117.166889,657.301,4,0
8147,1692,2025-06-13T04:37:52,61.58,6011,0,46.915564,-82.743444,46.91569,-82.750335,0.524,4,0
16676,2083,2025-06-13T04:39:42,33.41,4111,0,41.302531,-75.555153,41.320838,-75.558063,2.05,4,0
17699,1950,2025-06-13T04:48:43,48.31,5812,0,47.19287,-122.831781,47.199099,-122.845251,1.231,4,0
7688,1765,2025-06-13T04:50:06,59.93,5732,0,27.870602,-84.939403,27.882655,-84.905564,3.586,4,0
12454,1840,2025-06-13T04:50:12,131.56,5812,0,42.603514,-77.757362,42.603195,-77.738986,1.504,4,0
1857,1731,2025-06-13T04:57:51,123.43,5311,0,47.672174,-68.301038,47.683559,-68.356551,4.345,4,0
3503,316,2025-06-13T04:58:39,42.8,6011,0,32.743669,-92.178535,32.859894,-92.155565,13.101,4,0
15273,2490,2025-06-13T04:59:31,81.01,5732,0,39.663411,-118.158659,39.607834,-118.12333,6.881,4,0
17961,1991,2025-06-13T05:02:22,78.68,5812,0,27.116194,-94.073348,27.121655,-94.079441,0.856,5,0
19182,1786,2025-06-13T05:06:24,51.07,5999,1,45.175181,-115.129476,45.209684,-115.092383,4.813,5,0
14995,1116,2025-06-13T05:12:05,1043.65,5814,0,26.677584,-84.29321,26.671375,-84.411631,11.787,5,0
241,64,2025-06-13T05:13:05,2.1,5732,0,43.373552,-94.550474,43.359973,-94.555253,1.559,5,0
10326,1633,2025-06-13T05:14:29,73.51,5814,0,40.41207,-99.66005,40.414058,-99.636536,2.003,5,0
4344,559,2025-06-13T05:14:47,13.82,4821,0,39.078069,-111.721658,39.074684,-111.71247,0.878,5,0
18722,2471,2025-06-13T05:15:18,21.3,5311,0,35.732133,-88.260087,35.710001,-88.280655,3.083,5,0
10960,672,2025-06-13T05:24:54,48.99,4111,0,38.816913,-85.701225,38.796926,-85.696881,2.254,5,0
19009,779,2025-06-13T05:24:59,77.1,5311,0,43.578003,-105.591838,43.550497,-105.541861,5.057,5,0
15991,1669,2025-06-13T05:28:27,78.37,4821,0,26.212407,-93.381686,26.212864,-93.42027,3.849,5,0
4995,644,2025-06-13T05:32:24,34.31,4111,0,30.632435,-120.365126,30.628844,-120.371175,0.703,5,0
3163,982,2025-06-13T05:37:09,123.36,5732,0,44.620767,-83.809783,44.639389,-83.801317,2.176,5,0
8230,329,2025-06-13T05:44:45,59.07,5411,1,37.429433,-74.962967,40.190023,-77.686569,387.147,5,0
3226,2274,2025-06-13T05:50:15,92.3,4111,0,45.239119,-98.549468,45.21892,-98.544874,2.275,5,0
2554,1925,2025-06-13T05:51:12,11.87,6011,0,30.392264,-90.239661,30.385981,-90.244192,0.823,5,0
7403,1095,2025-06-13T06:06:38,73.45,6011,0,39.211534,-121.5418,39.063073,-121.469354,17.651,6,0
15550,628,2025-06-13T06:06:55,114.58,5732,0,27.022712,-116.659504,27.035663,-116.653988,1.54,6,0
14926,1818,2025-06-13T06:08:52,60.43,5411,0,36.311254,-79.099266,36.341344,-79.091983,3.409,6,0
2,417,2025-06-13T06:17:11,113.07,5411,0,28.429514,-110.064718,28.432525,-110.085213,2.032,6,0
9785,2195,2025-06-13T06:18:49,33.65,5411,0,39.31468,-101.274759,39.348545,-101.20278,7.246,6,0
3331,2387,2025-06-13T06:18:50,106.04,4899,0,48.701506,-117.781643,48.692472,-117.783905,1.018,6,0
8386,1111,2025-06-13T06:24:52,78.37,5311,0,28.699509,-86.592092,28.695126,-86.605287,1.376,6,0
2977,2050,2025-06-13T06:26:39,29.74,5411,0,33.071299,-107.825998,33.07086,-107.825789,0.053,6,0
1610,1638,2025-06-13T06:27:23,110.78,5311,0,47.170965,-75.301302,47.160327,-75.209664,7.028,6,0
15678,805,2025-06-13T06:37:05,53.57,4821,0,28.021552,-83.037792,28.024632,-83.034689,0.458,6,0
8932,1896,2025-06-13T06:52:59,111.12,5812,0,28.262024,-97.40489,29.248034,-98.971439,187.99,6,0
9698,128,2025-06-13T07:01:47,77.98,5311,0,28.456243,-104.462368,28.468581,-104.471666,1.646,7,0
1460,127,2025-06-13T07:24:16,80.37,5999,0,32.682457,-92.118844,32.916669,-92.058688,26.643,7,0
11439,1373,2025-06-13T07:25:45,139.79,5999,0,34.596208,-117.530673,34.719857,-117.643283,17.179,7,0
8525,2124,2025-06-13T07:26:20,54.29,6011,0,29.645844,-72.773798,29.630602,-72.722763,5.215,7,0
11010,1684,2025-06-13T07:31:40,42.3,5732,1,31.899291,-96.356765,31.908517,-96.394011,3.663,7,0
8356,236,2025-06-13T07:43:34,69.44,5411,0,44.280963,-97.722233,44.304662,-97.777863,5.153,7,0
6934,449,2025-06-13T07:52:12,19.34,4111,0,26.332179,-69.425956,26.308008,-69.411476,3.051,7,0
8445,2383,2025-06-13T07:53:36,36.3,5814,0,28.748075,-89.627231,28.614414,-89.648129,15.002,7,0
4068,918,2025-06-13T07:56:07,16.43,4111,0,28.267941,-79.131805,28.307045,-79.153157,4.825,7,0
7313,870,2025-06-13T07:57:33,43.84,5999,0,29.89616,-98.868194,29.905537,-98.860613,1.273,7,0
540,1573,2025-06-13T08:00:14,108.78,4899,0,36.238632,-100.14168,38.251905,-100.07946,223.933,8,0
14930,621,2025-06-13T08:06:55,102.72,5999,0,43.702189,-114.783006,43.656235,-114.755744,5.56,8,0
1913,504,2025-06-13T08:11:33,96.23,6011,0,37.079043,-81.463535,37.08719,-81.496525,3.063,8,0
16048,1267,2025-06-13T08:14:07,150.26,4821,0,29.084512,-94.78442,29.088189,-94.784484,0.409,8,0
4213,15,2025-06-13T08:15:20,9.59,6011,0,35.655252,-110.728512,35.641941,-110.734268,1.569,8,0
15051,1874,2025-06-13T08:17:19,174.5,4899,0,48.640103,-114.554667,48.641121,-114.558914,0.332,8,0
15541,917,2025-06-13T08:20:05,65.82,4111,0,26.721586,-88.659851,26.723731,-88.658202,0.289,8,0
17562,122,2025-06-13T08:20:51,37.81,4821,0,40.670196,-69.438282,40.596318,-69.303013,14.063,8,0
14827,2199,2025-06-13T08:24:31,36.85,5732,0,31.216055,-94.090282,31.205372,-94.080108,1.532,8,0
17840,1404,2025-06-13T08:45:15,7.63,5812,0,32.455391,-93.817979,32.4557,-93.770334,4.471,8,0
5414,1085,2025-06-13T08:48:43,77.48,5814,0,48.405824,-71.841655,48.476906,-71.837111,7.911,8,0
9884,259,2025-06-13T08:50:11,71.37,5999,0,28.701838,-84.555399,26.597413,-85.573275,254.57,8,0
19127,779,2025-06-13T08:53:12,43.68,5812,0,43.535195,-105.510299,43.550497,-105.541861,3.061,8,0
18816,1924,2025-06-13T08:53:53,147.41,5311,0,33.62796,-110.970979,33.631991,-110.979121,0.877,8,0
14961,104,2025-06-13T08:55:13,45.67,5812,0,48.326553,-81.040796,48.260233,-81.052749,7.427,8,0
15571,1390,2025-06-13T08:56:02,30.54,5411,0,25.985922,-109.500065,26.082754,-109.477972,10.991,8,0
8021,1854,2025-06-13T08:58:11,46.65,5411,0,35.46239,-118.296641,43.146236,-121.038707,886.237,8,0
3864,391,2025-06-13T09:00:56,84.64,5999,0,38.382681,-113.693182,40.289773,-115.646831,270.537,9,0
1564,2101,2025-06-13T09:03:12,100.76,4899,0,42.978165,-88.444934,42.930661,-88.48414,6.171,9,0
13321,100,2025-06-13T09:03:57,31.25,5311,0,48.155249,-69.982632,48.085544,-69.812104,14.843,9,0
11101,1032,2025-06-13T09:04:51,46.23,5411,0,42.276105,-123.014721,42.274781,-123.059998,3.728,9,0
19089,2218,2025-06-13T09:06:09,12.07,4821,0,47.313979,-90.31672,47.311173,-90.348955,2.45,9,0
10761,1504,2025-06-13T09:10:19,242.03,5411,0,35.202292,-110.268227,35.201962,-110.264302,0.359,9,0
12179,1671,2025-06-13T09:12:54,8.08,4111,0,32.340559,-69.16126,32.339205,-69.165181,0.398,9,0
6700,125,2025-06-13T09:19:26,896.24,5999,0,25.987287,-91.458699,25.99874,-91.440848,2.192,9,0
19716,2055,2025-06-13T09:21:23,94.94,4899,0,32.777904,-109.736823,32.77363,-109.728534,0.909,9,0
6094,2371,2025-06-13T09:23:38,26.46,5732,0,36.102283,-99.3262,36.09347,-99.295074,2.963,9,0
19699,861,2025-06-13T09:27:18,1.83,4899,0,42.811026,-105.858807,42.801194,-105.870344,1.443,9,0
19476,1820,2025-06-13T09:36:13,53.21,5411,0,39.872987,-101.372488,39.873265,-101.373582,0.098,9,0
13412,1557,2025-06-13T09:37:45,65.81,4899,0,47.310035,-107.29615,47.32008,-107.296853,1.118,9,0
1953,2460,2025-06-13T09:47:53,62.49,6011,0,37.668846,-83.216445,37.657595,-83.265511,4.496,9,0
11497,2422,2025-06-13T09:48:41,75.14,5999,0,29.672244,-114.863331,29.751538,-114.825997,9.526,9,0
18239,252,2025-06-13T09:50:19,106.21,5732,0,45.797487,-82.724264,45.819775,-82.731302,2.538,9,0
5043,1482,2025-06-13T09:52:29,48.54,5999,0,26.686371,-98.865378,26.603818,-98.861938,9.186,9,0
15458,1881,2025-06-13T09:53:52,76.0,4821,0,37.13814,-94.240761,37.132068,-94.246149,0.827,9,0
9384,845,2025-06-13T09:58:18,21.13,6011,0,27.235653,-95.334385,27.257727,-95.329271,2.506,9,0
17145,770,2025-06-13T10:08:49,16.16,6011,0,39.883659,-116.007204,39.883583,-116.009755,0.218,10,0
17068,987,2025-06-13T10:09:15,2232.67,5311,0,33.181849,-85.433227,33.19329,-85.445555,1.713,10,0
3044,1283,2025-06-13T10:24:00,106.05,5999,0,35.371455,-70.833147,35.356456,-70.820138,2.043,10,0
18334,2441,2025-06-13T10:28:55,33.44,5812,0,48.945829,-75.052115,48.944017,-75.074468,1.645,10,0
12672,57,2025-06-13T10:35:05,122.48,5812,0,36.122501,-122.448131,36.013979,-122.572708,16.462,10,0
14495,1645,2025-06-13T10:41:50,86.72,4111,0,29.396954,-96.99761,29.449007,-96.958285,6.929,10,0
15142,2341,2025-06-13T10:49:44,1839.26,5732,0,29.070434,-73.91685,29.087658,-73.901045,2.455,10,0
12303,708,2025-06-13T10:50:47,38.47,5812,0,43.798896,-120.410728,43.811779,-120.433446,2.319,10,0
50,1850,2025-06-13T11:07:56,1080.69,6011,0,43.231787,-76.556617,43.231433,-76.5578,0.104,11,0
18546,2001,2025-06-13T11:08:02,66.55,4821,0,45.234015,-122.934851,45.225567,-122.92546,1.193,11,0
14703,556,2025-06-13T11:09:06,166.93,5814,0,30.640663,-95.630022,30.588455,-95.754516,13.253,11,0
9477,1732,2025-06-13T11:14:46,90.79,4899,0,29.592919,-128.410091,26.221138,-122.132838,721.636,11,0
17459,1637,2025-06-13T11:19:54,78.72,4111,0,31.263331,-97.76303,34.680506,-95.326389,442.729,11,0
6472,1299,2025-06-13T11:20:05,80.07,4899,0,42.375932,-100.345623,42.354731,-100.328959,2.726,11,0
13039,1836,2025-06-13T11:23:53,82.72,6011,0,27.27878,-119.966154,27.284501,-119.992265,2.658,11,0
11013,1998,2025-06-13T11:25:03,25.45,5999,0,32.947856,-95.823604,33.041125,-95.847145,10.601,11,0
8903,1793,2025-06-13T11:26:25,1481.82,5732,0,30.14903,-119.671311,30.198937,-119.729463,7.877,11,0
3933,712,2025-06-13T11:34:48,57.25,4821,0,37.676076,-85.917816,41.190339,-84.027564,423.117,11,0
14520,343,2025-06-13T11:49:12,2532.43,4899,0,44.210538,-99.00307,44.22122,-99.020414,1.822,11,0
11905,1238,2025-06-13T11:54:33,53.45,4899,0,35.135396,-82.631612,35.145617,-82.690036,5.433,11,0
15414,922,2025-06-13T11:56:07,55.38,5812,1,45.290626,-104.457337,45.299127,-104.490663,2.773,11,0
18495,2081,2025-06-13T12:03:55,47.02,5732,0,34.342842,-85.319889,34.404105,-85.359496,7.721,12,0
19799,1234,2025-06-13T12:05:05,58.04,4899,0,41.34271,-91.002324,41.308648,-90.988268,3.965,12,0
8028,2382,2025-06-13T12:19:14,18.15,6011,0,30.640268,-89.991822,30.700856,-89.980272,6.827,12,0
3882,1924,2025-06-13T12:24:05,4.59,4899,0,33.493593,-112.86965,33.631991,-110.979121,175.842,12,0
6064,1266,2025-06-13T12:27:37,75.85,4821,0,44.335105,-78.939833,44.348583,-78.968303,2.715,12,0
16334,2405,2025-06-13T12:27:59,19.8,5999,0,44.357341,-83.517199,44.338545,-83.520484,2.106,12,0
9944,2221,2025-06-13T12:29:12,92.22,5814,0,33.474521,-98.538091,33.523957,-98.532608,5.521,12,0
18097,1118,2025-06-13T12:36:34,93.28,5732,0,43.998397,-114.853873,43.977711,-114.894907,4.008,12,0
19277,803,2025-06-13T12:40:54,46.21,5814,0,46.362297,-109.425138,46.360467,-109.411472,1.068,12,0
8929,2296,2025-06-13T12:42:08,74.88,5999,0,25.945491,-113.742381,25.948567,-113.657096,8.534,12,0
1995,594,2025-06-13T12:48:06,38.0,4821,0,39.377171,-69.023644,39.363453,-69.018871,1.58,12,0
16595,1637,2025-06-13T12:48:48,161.49,6011,0,34.672738,-95.381045,34.680506,-95.326389,5.072,12,0
6561,931,2025-06-13T12:52:04,56.12,5411,0,32.163307,-91.930438,32.104789,-91.935897,6.527,12,0
8150,2217,2025-06-13T12:53:12,95.91,4899,0,27.73416,-104.312484,27.736461,-104.348327,3.537,12,0
10213,1815,2025-06-13T12:54:16,11.42,5411,0,44.903203,-123.811082,44.913998,-123.825517,1.653,12,0
8488,1812,2025-06-13T12:55:15,100.79,5812,0,35.571598,-78.5021,35.583103,-78.511748,1.549,12,0
15489,871,2025-06-13T12:57:23,34.33,5311,0,42.818294,-73.081249,42.846409,-73.115754,4.206,12,0
10744,854,2025-06-13T13:04:10,33.18,5732,0,46.86863,-105.272806,46.901986,-105.250212,4.087,13,0
16319,1662,2025-06-13T13:12:01,1245.59,5812,0,40.280217,-107.980101,40.342008,-108.026884,7.934,13,0
6720,2063,2025-06-13T13:14:30,96.05,4899,0,37.074761,-108.346501,37.097534,-108.368401,3.192,13,0
7351,838,2025-06-13T13:15:48,132.69,4899,0,48.602028,-73.661791,48.60201,-73.661768,0.003,13,0
316,1074,2025-06-13T13:24:45,86.58,6011,0,47.412247,-98.581559,47.4625,-98.593238,5.657,13,0
18044,801,2025-06-13T13:29:34,131.11,5411,0,42.638049,-70.254432,42.725929,-70.276972,9.944,13,0
763,571,2025-06-13T13:31:07,19.89,5814,0,33.115198,-123.077234,33.122956,-123.073345,0.936,13,0
19179,267,2025-06-13T13:38:09,114.91,4899,0,31.830979,-98.622422,31.833282,-98.619868,0.352,13,0
7160,2376,2025-06-13T13:38:15,87.62,5732,0,28.620405,-92.403361,28.598595,-92.398083,2.479,13,0
10438,1011,2025-06-13T13:40:33,91.14,5999,0,40.847066,-69.339109,40.838831,-69.33282,1.057,13,0
11602,1000,2025-06-13T13:41:46,134.28,5999,0,31.731071,-75.357438,31.741513,-75.310457,4.592,13,0
18789,1674,2025-06-13T13:43:39,39.09,5812,0,28.096959,-107.178458,28.079038,-107.181575,2.016,13,0
3204,2171,2025-06-13T13:45:04,88.27,5732,0,35.128863,-114.946032,35.025839,-115.021495,13.356,13,0
11624,2457,2025-06-13T13:46:24,45.51,5812,0,39.547544,-75.05386,39.548714,-75.055632,0.2,13,0
235,1888,2025-06-13T13:46:29,99.41,5814,0,29.528022,-115.234696,29.529093,-115.208114,2.575,13,0
10662,968,2025-06-13T13:56:25,52.43,5999,0,28.799968,-106.76172,28.925845,-106.828397,15.43,13,0
1745,608,2025-06-13T13:58:17,124.13,5814,0,27.737924,-87.160345,27.738498,-87.153659,0.661,13,0
17744,1614,2025-06-13T14:03:48,50.61,5812,0,34.081039,-95.487721,34.079632,-95.48201,0.549,14,0
1871,1950,2025-06-13T14:05:06,81.93,4821,0,47.231433,-122.857565,47.199099,-122.845251,3.714,14,0
6271,1721,2025-06-13T14:11:42,28.32,5814,0,28.937068,-108.965961,25.58682,-113.641415,593.479,14,0
7289,1723,2025-06-13T14:12:21,37.25,4821,1,42.109207,-104.933225,42.086027,-104.935615,2.585,14,0
2326,751,2025-06-13T14:13:42,48.99,6011,0,31.285056,-68.645888,31.248365,-68.632536,4.273,14,0
899,1534,2025-06-13T14:18:05,128.24,4821,1,41.935029,-92.854583,41.920677,-92.870049,2.045,14,0
16801,1189,2025-06-13T14:24:21,32.75,4111,0,28.311083,-88.931673,28.29307,-88.937271,2.077,14,0
19227,1171,2025-06-13T14:36:37,60.16,6011,0,34.460208,-103.461791,34.467556,-103.483837,2.18,14,0
15579,215,2025-06-13T14:45:33,1056.11,6011,0,42.167994,-74.94125,42.169771,-74.947877,0.581,14,0
2910,405,2025-06-13T14:49:45,22.91,4111,0,48.926938,-102.39965,48.928832,-102.389872,0.745,14,0
4198,507,2025-06-13T14:51:21,8.54,4899,0,32.54757,-90.370915,32.546817,-90.370842,0.084,14,0
16453,1903,2025-06-13T14:56:00,79.04,5814,0,45.356344,-122.912728,45.371011,-122.892901,2.249,14,0
18184,2151,2025-06-13T15:02:54,78.97,5999,0,40.7484,-75.868496,40.749512,-75.868428,0.124,15,0
4353,1603,2025-06-13T15:05:07,2.42,4111,1,41.277991,-92.144463,41.265007,-92.095798,4.316,15,0
12046,1566,2025-06-13T15:05:58,49.88,4111,0,36.041207,-79.006699,36.062353,-79.018904,2.595,15,0
4438,1050,2025-06-13T15:06:32,4.61,4821,0,30.898363,-75.478299,30.920329,-75.437993,4.555,15,0
13893,1556,2025-06-13T15:07:19,68.6,4111,0,46.540352,-77.434811,43.315732,-75.569539,387.435,15,0
8284,1817,2025-06-13T15:07:28,23.17,5812,0,43.262066,-70.73329,43.25012,-70.718842,1.77,15,0
8678,2021,2025-06-13T15:08:04,25.56,4899,0,40.644764,-119.117618,40.63204,-119.16784,4.468,15,0
18449,909,2025-06-13T15:09:52,23.39,5732,0,30.239217,-95.103258,31.058471,-95.159396,91.255,15,0
5970,1924,2025-06-13T15:16:18,139.95,5999,0,33.705878,-110.97152,33.631991,-110.979121,8.246,15,0
11919,1422,2025-06-13T15:17:02,84.07,5814,0,36.599734,-74.593257,36.590521,-74.590002,1.065,15,0
4879,1168,2025-06-13T15:18:09,53.09,5411,0,37.933055,-116.658843,37.934602,-116.670455,1.033,15,0
12836,165,2025-06-13T15:46:29,48.57,5814,0,36.154674,-94.757208,38.316459,-95.978211,263.557,15,0
3883,1933,2025-06-13T15:48:12,18.78,5732,0,43.676456,-76.560699,43.639562,-76.612359,5.84,15,0
17750,1788,2025-06-13T15:49:28,46.35,5311,0,41.461335,-111.669927,41.465197,-111.665809,0.55,15,0
7791,928,2025-06-13T15:50:12,83.76,6011,0,45.507981,-74.03911,45.446396,-73.927087,11.099,15,0
2179,1487,2025-06-13T15:51:56,44.21,5814,0,48.446409,-111.430625,48.55329,-111.452528,11.994,15,0
18887,984,2025-06-13T15:54:03,42.67,5732,0,36.200133,-91.850506,36.250223,-91.910012,7.715,15,0
11925,395,2025-06-13T16:06:02,41.03,5732,0,25.299023,-67.762357,25.295264,-67.758203,0.591,16,0
4676,1506,2025-06-13T16:19:09,8.34,5311,0,37.138655,-113.50485,37.138296,-113.504065,0.08,16,0
2079,1275,2025-06-13T16:19:11,75.2,6011,0,26.879607,-80.435918,28.073263,-78.831769,206.54,16,0
18544,205,2025-06-13T16:28:50,133.6,5812,0,25.252359,-83.553492,25.334471,-83.555171,9.132,16,0
13513,67,2025-06-13T16:29:39,75.79,5812,0,38.423968,-121.646649,38.420972,-121.648577,0.373,16,0
17227,1227,2025-06-13T16:38:06,85.3,4111,0,36.307012,-69.219579,36.278943,-69.172492,5.249,16,0
15385,449,2025-06-13T16:38:55,111.52,5311,0,26.196769,-69.426334,26.308008,-69.411476,12.458,16,0
4666,2099,2025-06-13T16:53:07,65.4,4821,0,27.977482,-105.105519,27.974513,-105.106559,0.346,16,0
5085,120,2025-06-13T16:54:24,86.71,5814,0,40.078816,-72.724026,40.055412,-72.577469,12.74,16,0
18417,429,2025-06-13T17:12:40,74.24,5812,0,26.393747,-103.288682,26.373567,-103.184472,10.62,17,0
7002,1386,2025-06-13T17:18:25,72.85,6011,0,25.979778,-121.752334,25.969581,-121.758795,1.305,17,0
4399,1129,2025-06-13T17:18:36,12.68,5812,0,40.651149,-87.397139,40.664482,-87.364405,3.134,17,0
8489,216,2025-06-13T17:20:18,51.48,4111,0,42.724545,-111.112855,42.735616,-111.09534,1.887,17,0
7859,1751,2025-06-13T17:27:01,109.93,5812,0,40.336058,-104.646845,40.370541,-104.605282,5.206,17,0
